129732	
0	555
3	555
2	762
3	969
1	1176
3	1383
0	1590
1	1641
1	1745
3	1796
1	1848
1	1952
3	2003
0	2055
1	2081
2	2107
3	2133
0	2158
1	2210
2	2210
3	2262
0	2314
1	2365
2	2417
3	2469
0	2521
1	2572
2	2624
3	2676
0	2727
1	2779
3	2831
0	2883
2	2934
1	2986
0	3038
3	3090
2	3141
3	3193
0	3245
1	3296
0	3348
3	3400
2	3452
3	3503
3	3555
2	3607
1	3658
0	3710
3	3762
2	3814
1	3814
0	3865
0	3917
0	3969
0	4021
1	4072
1	4124
1	4176
1	4227
2	4279
2	4331
2	4383
2	4434
3	4486
3	4538
3	4590
3	4641
1	4693
2	4745
1	4796
2	4848
0	4900
3	4952
0	5003
3	5055
1	5107
2	5158
1	5210
2	5262
0	5314
0	5365
0	5417
0	5469
1	5521
3	5521
3	5572
2	5624
2	5676
1	5727
1	5779
0	5831
0	5883
1	5934
3	5986
1	6038
3	6089
0	6141
2	6193
0	6245
2	6296
0	6348
0	6400
1	6452
1	6503
2	6555
2	6607
3	6658
3	6710
1	6762
0	6814
1	6865
0	6917
2	6969
3	7021
2	7072
3	7124
0	7176
1	7202
0	7227
1	7253
3	7279
2	7305
3	7331
2	7357
1	7383
2	7408
1	7434
2	7460
0	7486
3	7512
0	7538
3	7564
1	7590
2	7615
1	7641
2	7667
3	7693
0	7719
3	7745
0	7771
1	7796
2	7822
1	7848
2	7874
3	7900
0	7926
3	7952
0	8003
0	8042
0	8081
0	8120
0	8158
1	8210
1	8249
1	8288
1	8327
1	8365
2	8391
3	8417
3	8456
3	8495
3	8533
3	8572
0	8624
2	8676
1	8831
1	9089
3	9141
0	9193
1	9245
3	9452
2	9658
1	9736
3	9814
1	9891
2	9917
0	9969
2	10021
1	10072
3	10279
1	10486
3	10486
0	10693
2	10900
1	11107
0	11314
0	11521
1	11546
3	11559
2	11585
3	11611
3	11727
2	11753
0	11766
1	11792
0	11818
1	11934
2	11934
0	12141
1	12167
3	12180
2	12206
3	12232
3	12348
2	12374
0	12387
1	12413
0	12439
1	12555
2	12581
0	12594
3	12620
0	12646
2	12762
1	12788
3	12801
0	12827
3	12852
0	12969
1	12995
3	13008
2	13033
3	13059
3	13176
2	13202
0	13215
1	13240
0	13266
1	13383
2	13408
0	13421
3	13447
0	13473
2	13590
1	13615
3	13628
0	13654
3	13680
0	13796
3	13822
3	13835
1	13861
1	13887
3	14003
0	14029
0	14042
2	14068
2	14094
1	14210
2	14236
2	14249
0	14275
0	14301
2	14417
1	14443
1	14456
3	14482
3	14508
0	14624
3	14650
3	14663
1	14689
1	14715
3	14831
0	14857
0	14870
2	14896
2	14921
0	15038
3	15064
3	15077
1	15102
1	15128
3	15245
0	15271
0	15283
2	15309
2	15335
1	15452
