132475	
1	331
3	331
0	380
2	380
3	428
0	477
2	477
1	525
0	573
3	573
1	622
0	670
2	670
1	719
0	767
3	767
3	815
1	864
2	864
0	912
1	960
3	960
0	1009
1	1057
3	1057
3	1081
3	1106
1	1154
2	1154
0	1202
1	1251
3	1251
2	1299
0	1348
3	1348
2	1396
1	1444
3	1444
0	1493
1	1541
3	1541
2	1590
0	1638
3	1638
3	1662
1	1686
2	1686
0	1735
2	1735
1	1783
1	1831
3	1831
3	1880
0	1928
2	1928
3	1977
1	2001
1	2025
2	2025
3	2073
0	2122
2	2122
0	2170
3	2194
1	2219
3	2219
0	2267
0	2315
3	2315
2	2364
1	2388
1	2412
2	2412
0	2460
0	2509
3	2509
2	2557
1	2581
1	2606
3	2606
3	2630
3	2654
0	2702
2	2702
3	2751
1	2775
1	2799
2	2799
3	2848
0	2896
2	2896
3	2944
1	2969
1	2993
2	2993
2	3041
0	3090
3	3090
2	3138
0	3162
3	3186
3	3210
1	3235
2	3235
1	3283
0	3331
0	3344
3	3356
3	3368
1	3380
1	3392
2	3404
2	3416
0	3428
3	3452
2	3465
1	3477
3	3477
2	3525
0	3549
1	3561
0	3573
3	3573
1	3622
2	3646
3	3658
0	3670
2	3670
3	3719
1	3743
0	3755
1	3767
2	3767
3	3815
1	3840
3	3852
1	3864
2	3864
0	3912
2	3936
0	3948
1	3960
2	3960
3	4009
1	4033
2	4045
1	4057
3	4057
0	4106
2	4130
1	4142
0	4154
2	4154
3	4178
1	4202
3	4202
2	4227
0	4239
1	4251
2	4251
3	4299
1	4323
3	4335
1	4348
2	4348
0	4396
2	4420
0	4432
1	4444
3	4444
2	4493
3	4517
0	4529
1	4541
2	4541
0	4590
3	4614
1	4626
0	4638
2	4638
1	4686
0	4710
2	4723
1	4735
3	4735
0	4783
3	4783
0	4807
0	4831
2	4831
0	4856
2	4880
2	4892
1	4916
1	4928
3	4928
2	4952
2	4965
0	4977
2	4977
1	5025
3	5025
0	5073
2	5098
1	5110
0	5122
3	5122
3	5170
1	5194
2	5206
0	5219
3	5219
1	5267
3	5291
0	5303
1	5315
2	5315
2	5364
3	5388
1	5400
0	5412
3	5412
1	5460
0	5485
2	5497
0	5509
3	5509
1	5557
3	5581
2	5594
0	5606
3	5606
2	5654
0	5678
1	5690
0	5702
3	5702
2	5727
2	5751
1	5799
2	5799
3	5848
0	5872
1	5884
0	5896
3	5896
1	5944
3	5969
2	5981
0	5993
3	5993
1	6041
2	6065
0	6077
1	6090
2	6090
3	6138
0	6186
3	6186
1	6235
1	6283
3	6283
1	6307
0	6331
3	6331
3	6356
1	6380
2	6380
1	6477
1	6489
2	6501
2	6513
0	6525
3	6525
1	6549
0	6573
3	6598
2	6610
3	6622
0	6646
2	6670
3	6719
0	6743
1	6755
0	6767
3	6791
2	6803
3	6815
1	6840
2	6864
1	6912
2	6936
3	6948
2	6960
1	6985
2	6997
3	7009
0	7033
3	7057
0	7106
1	7130
2	7142
3	7154
2	7178
1	7190
0	7202
3	7227
1	7251
0	7275
0	7299
2	7299
3	7323
2	7335
3	7348
0	7372
1	7384
0	7396
2	7420
1	7444
3	7493
0	7517
2	7529
1	7541
2	7565
0	7577
2	7590
1	7614
3	7638
0	7686
2	7710
1	7723
2	7735
3	7759
2	7771
1	7783
0	7807
3	7831
0	7880
2	7880
0	7904
0	7928
0	7952
1	7977
1	7989
2	8013
0	8025
2	8025
1	8049
1	8061
1	8073
3	8073
0	8122
2	8122
3	8170
0	8194
2	8206
0	8219
2	8219
1	8267
3	8291
0	8303
0	8315
2	8315
1	8364
3	8388
0	8400
0	8412
2	8412
3	8460
1	8485
2	8497
0	8509
2	8509
1	8557
2	8581
0	8594
0	8606
2	8606
2	8654
0	8678
3	8690
1	8702
3	8702
1	8751
3	8775
0	8787
0	8799
2	8799
1	8823
0	8848
3	8848
1	8872
2	8884
0	8896
2	8896
1	8944
0	8969
2	8981
1	8993
2	8993
3	9041
0	9065
2	9077
0	9090
2	9090
1	9138
3	9162
0	9174
0	9186
2	9186
1	9235
3	9235
1	9283
2	9283
2	9331
1	9380
3	9380
1	9404
0	9428
3	9428
2	9477
3	9525
3	9537
0	9549
0	9561
2	9573
2	9585
1	9598
1	9610
3	9622
0	9670
1	9719
3	9743
2	9767
2	9815
1	9864
0	9912
3	9936
2	9960
0	10009
1	10057
2	10106
3	10130
1	10154
2	10202
1	10251
0	10299
3	10323
2	10348
0	10396
2	10396
1	10444
3	10444
2	10493
1	10517
1	10541
3	10541
0	10565
1	10614
0	10638
3	10638
2	10662
0	10710
1	10735
3	10735
2	10783
1	10807
1	10831
2	10831
0	10856
2	10904
1	10928
2	10928
1	10952
0	10977
2	10977
1	11025
3	11025
1	11122
3	11122
0	11170
1	11194
2	11206
1	11219
3	11243
2	11255
3	11267
0	11291
2	11315
3	11340
1	11364
2	11388
3	11400
2	11412
1	11436
0	11448
1	11460
2	11485
0	11509
1	11557
0	11581
2	11594
3	11606
1	11630
2	11642
3	11654
0	11678
2	11702
3	11727
1	11751
2	11775
3	11787
2	11799
1	11823
2	11835
1	11848
3	11872
0	11896
1	11944
2	11944
3	11969
1	11981
0	11993
3	12017
2	12029
3	12041
1	12065
2	12090
3	12138
2	12162
1	12174
0	12186
1	12210
2	12223
3	12235
1	12259
2	12283
3	12331
0	12344
3	12356
0	12368
3	12380
0	12392
3	12404
0	12416
3	12428
0	12440
3	12452
0	12465
3	12477
0	12489
3	12501
0	12513
3	12525
0	12537
3	12549
0	12561
3	12573
0	12585
3	12598
0	12610
3	12622
1	12658
1	12694
0	12719
3	12719
1	12767
3	12767
0	12815
2	12815
3	12840
1	12864
2	12864
3	12888
0	12912
2	12936
1	12960
3	12985
0	13009
2	13033
1	13057
3	13057
0	13106
2	13106
3	13130
1	13154
2	13154
3	13178
0	13202
2	13227
1	13251
3	13251
2	13275
0	13299
3	13323
2	13335
3	13348
0	13372
1	13384
0	13396
2	13420
1	13444
1	13469
1	13493
3	13493
1	13541
3	13541
0	13590
2	13590
1	13614
0	13638
3	13638
1	13662
2	13686
0	13710
3	13735
1	13759
2	13783
0	13807
1	13831
3	13831
1	13880
2	13880
0	13904
1	13928
3	13928
0	13952
2	13977
1	14001
0	14025
3	14025
1	14049
0	14073
2	14073
3	14098
0	14122
2	14122
3	14146
1	14170
1	14182
3	14206
0	14219
3	14219
1	14243
1	14255
1	14267
2	14267
0	14315
3	14315
1	14364
2	14364
3	14388
0	14412
2	14412
3	14436
1	14460
2	14485
0	14509
3	14533
1	14557
2	14581
0	14606
3	14606
1	14654
2	14654
3	14678
0	14702
2	14702
3	14727
1	14751
2	14775
0	14799
3	14799
2	14823
1	14848
2	14872
0	14884
2	14896
1	14920
3	14932
1	14944
1	14993
3	14993
3	15017
1	15041
2	15041
1	15065
1	15090
3	15090
1	15114
1	15138
1	15162
1	15186
2	15186
1	15210
1	15235
1	15259
1	15283
3	15283
1	15307
1	15331
1	15356
1	15380
2	15380
1	15404
1	15428
2	15440
1	15452
2	15465
1	15477
2	15489
1	15501
2	15513
1	15525
2	15537
1	15549
2	15561
1	15573
2	15585
1	15598
2	15610
1	15622
2	15634
1	15646
2	15658
1	15670
2	15682
1	15694
2	15706
1	15719
2	15755
2	15791
0	15815
2	15815
