129732	
0	555
3	555
1	607
1	710
2	762
1	814
1	917
3	969
1	1021
1	1124
0	1176
1	1227
1	1331
3	1383
2	1434
2	1538
0	1590
1	1615
3	1628
2	1654
3	1680
0	1706
1	1719
0	1732
3	1758
2	1771
3	1783
0	1796
2	1822
0	1835
1	1861
0	1887
3	1913
2	1926
3	1939
0	1965
1	1977
0	1990
3	2003
2	2029
3	2055
0	2081
1	2094
3	2107
2	2120
1	2133
0	2146
3	2158
1	2210
3	2210
3	2262
0	2314
1	2365
2	2417
3	2469
0	2521
1	2572
2	2624
3	2637
1	2663
0	2676
2	2702
3	2715
0	2727
1	2753
2	2779
3	2831
0	2883
2	2934
1	2986
0	3038
3	3090
2	3141
3	3193
0	3245
1	3296
0	3348
3	3400
2	3452
1	3477
3	3503
2	3529
3	3555
2	3607
1	3658
0	3710
3	3762
2	3814
0	3814
1	3865
2	3865
0	3917
3	3917
2	3969
1	4021
2	4021
0	4072
1	4124
3	4124
2	4176
0	4227
2	4227
1	4279
1	4331
2	4331
3	4383
0	4434
3	4434
2	4486
1	4538
3	4538
1	4590
0	4641
3	4641
3	4667
2	4693
2	4719
1	4745
3	4745
3	4796
0	4848
2	4848
1	4900
1	4952
3	4952
2	5003
0	5055
3	5055
2	5107
0	5158
2	5158
1	5210
1	5262
3	5262
0	5314
0	5331
0	5348
2	5365
2	5383
2	5400
1	5417
1	5434
1	5452
3	5469
3	5521
3	5546
3	5572
3	5598
2	5624
2	5650
2	5676
2	5702
1	5727
1	5753
1	5779
0	5831
0	5857
0	5883
0	5908
2	5934
1	5960
3	5986
0	6012
2	6038
1	6064
3	6089
0	6115
2	6141
1	6167
3	6193
2	6219
1	6245
0	6271
2	6296
3	6322
0	6348
0	6374
0	6400
0	6426
1	6452
1	6477
1	6503
1	6529
2	6555
2	6581
2	6607
3	6658
3	6684
3	6710
2	6736
1	6762
2	6788
0	6814
3	6840
1	6865
2	6891
0	6917
3	6943
1	6969
2	6995
0	7021
1	7046
3	7072
2	7098
0	7124
1	7176
3	7176
0	7202
1	7215
0	7227
3	7253
2	7266
3	7279
1	7305
0	7318
1	7331
2	7357
3	7370
2	7383
0	7408
1	7421
2	7434
3	7460
2	7473
1	7486
1	7512
2	7525
3	7538
2	7564
1	7577
0	7590
3	7615
2	7628
3	7641
0	7667
1	7680
0	7693
2	7719
3	7732
2	7745
1	7771
0	7783
1	7796
3	7822
2	7835
1	7848
0	7874
1	7887
3	7900
2	7926
1	7939
0	7952
3	7952
0	8003
0	8042
0	8081
0	8120
0	8158
0	8210
0	8249
0	8288
0	8327
0	8365
0	8391
0	8417
0	8456
0	8495
0	8533
0	8572
0	8624
3	8650
3	8663
2	8676
1	8689
0	8702
0	8715
3	8727
2	8753
2	8766
0	8779
1	8792
2	8805
3	8818
0	8831
1	9089
2	9128
3	9141
0	9193
1	9245
2	9296
3	9452
3	9490
3	9529
3	9568
2	9658
1	9736
3	9814
1	9891
2	9917
0	9956
1	9969
3	10008
2	10021
1	10072
3	10279
3	10486
2	10512
0	10525
1	10551
0	10577
0	10693
1	10719
3	10732
2	10758
3	10783
2	10900
1	10926
3	10939
0	10965
3	10990
3	11107
0	11133
2	11146
1	11171
3	11197
0	11314
3	11340
1	11352
2	11378
1	11404
0	11521
1	11546
3	11559
2	11585
3	11611
0	11637
1	11650
0	11663
3	11689
2	11702
3	11715
0	11727
1	11753
2	11766
3	11792
2	11818
1	11844
0	11857
1	11870
2	11896
3	11908
2	11921
0	11934
1	11960
2	11973
3	11999
0	12025
0	12141
1	12167
3	12180
2	12206
3	12232
0	12258
1	12271
0	12283
2	12309
3	12322
2	12335
0	12348
3	12374
1	12387
2	12413
0	12439
3	12465
2	12477
3	12490
1	12516
0	12529
1	12542
3	12555
2	12581
0	12594
3	12620
0	12646
2	12671
3	12684
2	12697
1	12723
0	12736
1	12749
3	12762
2	12788
1	12801
0	12827
3	12852
1	12878
0	12891
1	12904
2	12930
3	12943
2	12956
0	12969
1	12995
3	13008
2	13033
3	13059
1	13085
2	13098
3	13111
2	13137
1	13150
0	13163
3	13176
2	13202
0	13215
1	13240
0	13266
2	13292
1	13305
0	13318
1	13344
2	13357
3	13370
1	13383
2	13408
0	13421
3	13447
0	13473
3	13499
2	13512
3	13525
0	13551
1	13564
0	13577
2	13590
1	13615
3	13628
0	13654
3	13680
0	13706
1	13719
0	13732
3	13758
2	13771
3	13783
0	13796
3	13822
3	13835
1	13861
1	13887
2	13913
2	13926
2	13939
0	13965
0	13977
0	13990
3	14003
0	14029
0	14042
2	14068
2	14094
1	14120
1	14133
1	14146
3	14171
3	14184
3	14197
1	14210
2	14236
2	14249
0	14275
0	14301
3	14327
3	14340
3	14352
1	14378
1	14391
1	14404
2	14417
1	14443
1	14456
3	14482
3	14508
0	14533
0	14546
0	14559
2	14585
2	14598
2	14611
0	14624
3	14650
3	14663
1	14689
1	14715
2	14740
2	14753
2	14766
0	14792
0	14805
0	14818
3	14831
0	14857
0	14870
2	14896
2	14921
1	14947
1	14960
1	14973
3	14999
3	15012
3	15025
0	15038
3	15064
3	15077
1	15102
1	15128
2	15154
2	15167
2	15180
0	15206
0	15219
0	15232
3	15245
3	15262
3	15279
1	15296
1	15314
1	15331
2	15348
2	15365
2	15383
0	15400
0	15452
