117533	
3	348
3	400
3	452
3	503
2	555
0	555
1	594
3	594
1	607
2	607
0	646
2	646
1	658
2	658
0	697
3	697
1	710
2	710
1	749
2	749
0	762
3	762
0	801
2	801
1	814
3	814
0	852
2	852
1	865
3	865
0	904
3	904
1	917
2	917
1	956
3	956
0	969
3	969
0	1008
2	1008
0	1021
3	1021
1	1059
2	1059
3	1072
1	1072
1	1111
2	1111
0	1124
2	1124
0	1163
3	1163
1	1176
2	1176
1	1215
2	1215
0	1227
3	1227
0	1266
2	1266
3	1279
1	1279
1	1318
3	1318
0	1331
2	1331
0	1370
3	1370
1	1383
2	1383
2	1408
0	1421
2	1421
1	1434
2	1434
1	1460
1	1473
3	1473
1	1486
2	1486
3	1512
0	1525
3	1525
3	1538
1	1538
0	1564
0	1577
3	1577
2	1589
0	1590
2	1615
1	1628
2	1628
0	1641
2	1641
1	1667
1	1680
2	1680
1	1693
3	1693
2	1719
0	1732
2	1732
1	1745
2	1745
0	1771
0	1783
2	1783
3	1796
1	1796
1	1809
3	1809
1	1822
3	1822
1	1835
3	1835
1	1848
3	1848
1	1861
3	1861
1	1874
3	1874
1	1887
3	1887
1	1900
3	1900
1	1913
3	1913
1	1926
3	1926
1	1939
3	1939
1	1952
3	1952
3	1964
1	1965
1	1977
3	1977
1	1990
3	1990
3	2003
1	2003
1	2016
3	2016
3	2029
1	2029
1	2042
3	2042
3	2055
1	2055
0	2064
2	2072
0	2081
2	2090
0	2098
1	2107
3	2107
1	2146
2	2146
0	2184
2	2184
1	2262
2	2262
3	2288
0	2301
2	2314
0	2314
1	2340
3	2352
1	2365
2	2365
0	2404
0	2417
2	2417
1	2443
3	2456
1	2469
3	2469
0	2495
2	2508
2	2520
1	2521
1	2559
1	2572
3	2572
0	2598
2	2611
1	2624
2	2624
1	2650
3	2663
0	2676
3	2676
1	2715
1	2727
2	2727
0	2753
3	2766
1	2779
2	2779
1	2805
2	2818
2	2831
0	2831
1	2857
0	2870
3	2870
1	2883
3	2883
2	2908
0	2921
0	2934
3	2934
2	2960
1	2973
3	2986
1	2986
0	3012
2	3025
1	3038
2	3038
0	3064
1	3077
3	3077
1	3090
2	3090
3	3115
0	3128
0	3141
2	3141
1	3167
3	3180
1	3193
2	3193
0	3219
2	3232
1	3245
2	3245
3	3271
1	3283
1	3296
2	3296
2	3322
1	3335
0	3348
3	3348
2	3387
1	3400
2	3400
0	3426
3	3439
1	3452
3	3452
0	3490
0	3503
2	3503
3	3542
2	3555
1	3555
0	3581
2	3594
1	3607
2	3607
3	3633
1	3646
1	3658
2	3658
0	3684
2	3697
1	3710
2	3710
3	3736
1	3749
1	3762
2	3762
0	3788
2	3801
2	3814
0	3814
3	3840
1	3852
1	3865
2	3865
0	3891
3	3904
1	3917
3	3917
2	3943
1	3956
1	3969
3	3969
0	3995
2	4008
2	4020
1	4021
0	4046
1	4059
3	4072
1	4072
0	4098
2	4111
1	4124
2	4124
3	4150
0	4163
1	4176
2	4176
1	4189
2	4189
1	4202
2	4202
1	4215
2	4215
2	4227
1	4227
2	4279
1	4279
3	4318
3	4331
0	4331
2	4357
1	4370
1	4383
2	4383
0	4408
3	4421
0	4434
3	4434
2	4460
1	4473
1	4486
2	4486
0	4512
2	4525
0	4538
2	4538
3	4564
1	4577
1	4590
3	4590
1	4628
2	4628
0	4667
3	4667
1	4693
2	4693
0	4719
2	4719
2	4732
1	4745
2	4745
0	4771
3	4771
3	4783
1	4796
3	4796
0	4822
2	4822
2	4835
0	4848
3	4848
0	4861
3	4861
0	4874
3	4874
0	4887
3	4887
1	4900
2	4900
1	4926
3	4926
1	4939
1	4952
2	4952
0	4977
3	4977
3	4990
1	5003
3	5003
1	5016
2	5029
2	5042
2	5055
0	5055
1	5068
1	5081
3	5081
3	5094
0	5107
3	5107
1	5120
1	5133
2	5133
2	5146
0	5158
3	5158
1	5171
1	5184
2	5184
2	5197
0	5210
3	5210
2	5223
0	5236
3	5243
0	5249
3	5255
1	5262
2	5262
0	5275
2	5288
1	5294
2	5301
1	5307
0	5314
3	5314
3	5339
1	5340
1	5365
2	5365
0	5391
2	5391
0	5404
2	5404
1	5430
1	5443
1	5456
1	5469
2	5477
1	5486
2	5495
1	5508
0	5521
3	5521
2	5624
2	5663
2	5702
2	5727
1	5831
1	5870
1	5908
3	5908
1	5934
2	5934
3	6038
3	6077
3	6115
3	6141
0	6219
2	6227
0	6236
2	6245
2	6270
2	6296
2	6322
1	6348
2	6348
1	6361
3	6374
3	6387
1	6400
1	6413
3	6426
3	6439
0	6452
0	6465
2	6477
2	6490
0	6503
0	6516
1	6529
2	6529
2	6542
1	6555
3	6555
1	6568
2	6581
2	6594
1	6607
1	6620
3	6633
3	6646
0	6658
2	6658
0	6671
3	6684
1	6697
3	6697
0	6710
0	6723
1	6736
2	6736
2	6749
1	6762
3	6762
0	6788
3	6814
2	6839
1	6840
1	6852
2	6852
1	6865
2	6865
3	6891
2	6900
1	6908
0	6917
1	6943
3	6943
1	6956
3	6956
0	6969
2	6977
0	6982
2	6990
0	6995
2	7008
1	7021
2	7021
3	7072
1	7072
1	7124
2	7124
0	7176
3	7176
3	7189
0	7189
0	7202
3	7202
3	7214
0	7215
3	7227
0	7227
0	7240
3	7240
3	7253
0	7253
0	7266
3	7266
3	7279
0	7279
3	7292
3	7305
3	7318
1	7357
3	7357
0	7383
2	7383
0	7396
2	7396
0	7408
2	7408
0	7421
2	7421
0	7434
2	7434
0	7447
2	7447
0	7460
2	7460
0	7473
2	7473
0	7486
2	7486
0	7499
0	7512
0	7525
0	7564
2	7564
3	7589
1	7590
1	7602
3	7602
1	7615
3	7615
1	7628
3	7628
1	7641
3	7641
1	7654
3	7654
1	7667
3	7667
1	7680
3	7680
1	7693
3	7693
3	7706
3	7719
3	7732
3	7770
0	7771
1	7796
2	7796
1	7809
2	7809
1	7822
2	7822
1	7835
2	7835
1	7848
2	7848
1	7861
2	7861
1	7874
2	7874
1	7887
2	7887
1	7900
2	7900
0	7926
3	7926
1	7952
3	7952
1	7977
2	7977
2	8003
0	8003
0	8016
3	8029
2	8042
0	8055
1	8068
2	8081
1	8081
3	8094
0	8107
2	8107
1	8120
3	8133
2	8146
1	8158
0	8171
0	8184
3	8184
3	8197
1	8210
2	8210
0	8223
2	8236
1	8249
3	8262
2	8275
0	8288
2	8288
1	8301
1	8314
3	8314
0	8327
2	8340
1	8352
3	8365
0	8378
0	8391
2	8391
3	8404
1	8417
3	8417
0	8430
2	8443
1	8456
1	8469
3	8469
2	8482
0	8495
3	8508
1	8521
3	8521
0	8533
2	8546
1	8559
1	8572
3	8572
2	8585
0	8598
3	8611
1	8624
3	8624
0	8637
0	8650
2	8650
3	8663
1	8676
2	8676
1	8689
0	8702
3	8702
3	8715
1	8727
2	8727
0	8740
2	8740
1	8753
3	8753
1	8766
2	8766
0	8779
3	8786
0	8792
3	8799
0	8805
3	8811
0	8818
3	8824
1	8831
2	8831
1	9141
2	9141
1	9193
2	9193
3	9245
3	9258
0	9271
0	9283
2	9296
1	9309
2	9322
1	9335
3	9348
3	9361
1	9374
1	9387
2	9400
0	9413
2	9426
0	9439
3	9452
3	9465
1	9477
1	9490
2	9503
0	9516
3	9529
3	9542
0	9555
0	9568
2	9581
2	9594
1	9607
3	9633
1	9658
1	9671
2	9684
2	9697
0	9710
3	9723
0	9736
3	9749
1	9762
1	9775
3	9788
3	9801
0	9814
2	9827
0	9840
2	9852
1	9865
1	9878
2	9891
2	9904
0	9917
3	9930
1	9943
1	9956
3	9969
3	9982
0	9995
0	10008
2	10021
1	10046
2	10072
1	10085
2	10098
1	10111
3	10124
3	10137
0	10150
0	10163
3	10176
1	10189
3	10202
1	10215
2	10227
2	10240
0	10253
0	10266
2	10279
2	10292
0	10305
0	10318
3	10331
0	10344
3	10357
3	10370
1	10383
2	10396
1	10408
2	10421
0	10434
3	10460
2	10486
2	10499
0	10512
0	10525
3	10538
1	10551
3	10564
1	10577
2	10589
2	10602
1	10615
1	10628
0	10641
3	10654
0	10667
3	10680
1	10693
1	10706
3	10719
3	10732
1	10745
2	10753
1	10762
2	10771
1	10779
2	10788
0	10796
3	10796
1	10822
1	10835
1	10848
1	10861
2	10874
1	10883
2	10891
0	10900
3	10900
0	10913
1	10926
1	10939
2	10939
0	10952
2	10952
1	10965
0	10977
1	10990
3	10990
0	11003
3	11003
0	11016
1	11029
1	11042
2	11042
0	11055
2	11055
1	11068
0	11081
1	11094
3	11094
0	11107
3	11107
0	11120
1	11133
1	11146
2	11146
0	11158
2	11158
1	11171
0	11184
0	11197
3	11197
1	11210
3	11210
1	11223
0	11236
0	11249
2	11249
2	11262
1	11262
1	11288
0	11301
0	11314
2	11314
2	11327
3	11340
1	11352
3	11352
1	11365
2	11365
3	11378
2	11391
0	11404
3	11404
0	11417
2	11417
2	11430
3	11443
1	11456
3	11456
1	11469
2	11469
3	11482
2	11495
0	11508
3	11508
2	11520
0	11521
2	11533
3	11546
1	11559
3	11559
2	11572
1	11572
3	11585
2	11598
0	11611
2	11611
0	11624
3	11624
2	11637
3	11650
1	11663
2	11663
3	11676
1	11702
2	11702
1	11715
3	11727
0	11740
2	11753
1	11766
0	11779
3	11779
3	11792
2	11805
1	11805
1	11818
2	11818
1	11831
3	11831
2	11844
0	11857
3	11857
0	11870
2	11870
0	11883
3	11883
3	11896
1	11908
2	11908
1	11921
2	11921
1	11934
3	11934
2	11947
0	11960
3	11960
0	11973
2	11973
0	11986
3	11986
2	11999
1	12012
3	12012
1	12025
3	12025
1	12038
2	12038
2	12051
0	12064
3	12064
0	12077
3	12077
1	12090
2	12090
1	12102
2	12102
1	12115
2	12115
1	12128
1	12141
3	12141
1	12154
3	12154
1	12167
2	12167
1	12180
2	12180
1	12193
3	12193
1	12206
2	12206
1	12219
3	12219
1	12232
2	12232
1	12245
3	12245
1	12258
3	12258
2	12270
1	12271
1	12283
2	12283
1	12296
3	12296
1	12309
2	12309
1	12322
3	12322
1	12335
2	12335
1	12348
3	12348
1	12361
3	12361
1	12374
2	12374
1	12387
2	12387
0	12400
0	12408
0	12417
3	12426
3	12434
3	12443
1	12452
2	12452
1	12477
2	12477
0	12490
2	12503
1	12516
0	12529
3	12529
0	12538
3	12538
0	12546
3	12546
1	12555
2	12555
3	12658
3	12697
3	12736
3	12762
0	12865
0	12904
0	12943
0	12969
2	13072
2	13111
2	13150
2	13176
0	13253
1	13279
2	13318
3	13357
3	13383
2	13486
2	13525
2	13564
2	13589
1	13693
1	13732
1	13771
1	13796
3	13822
2	13835
1	13848
2	13874
1	13887
0	13900
3	13926
2	13934
1	13943
0	13952
2	13977
1	14003
